iter	RMSE
807	0.0102629019
808	0.01025548798
809	0.01024677213
810	0.01024283584
811	0.01023394143
812	0.01022561861
813	0.01021825318
814	0.0102088895
815	0.01019890833
816	0.0101919464
817	0.01018641962
818	0.01017355326
819	0.01016642348
820	0.01015795735
821	0.01015264264
822	0.01014627246
823	0.01014047212
824	0.01013330629
825	0.01012405765
826	0.0101185332
827	0.01011132011
828	0.01009816444
829	0.01008970305
830	0.01008251426
831	0.01007743874
832	0.01007197013
833	0.01006357981
834	0.01005588004
835	0.01004901523
836	0.01004154261
837	0.01003571243
838	0.01003384867
839	0.01002163883
840	0.01001205781
841	0.01000228399
842	0.009994653831
843	0.009992138722
844	0.009987687168
845	0.009981773526
846	0.009975092193
847	0.009967653738
848	0.009961236416
849	0.009955979263
850	0.00995204549
851	0.009947118475
852	0.009938019908
853	0.009928091921
854	0.009916615398
855	0.009909846754
856	0.009905540251
857	0.00990112496
858	0.009894743163
859	0.009885653317
860	0.009880468417
861	0.009875042104
862	0.009869315668
863	0.009865909946
864	0.009853241889
865	0.009848936569
866	0.009841654306
867	0.009832521588
868	0.009828416427
869	0.009821051229
870	0.009816265482
871	0.009805744472
872	0.00980070856
873	0.009798353095
874	0.009796780263
875	0.009789526788
876	0.009780176904
877	0.009775301308
878	0.009767513035
879	0.009757606978
880	0.009748795288
881	0.00973925085
882	0.009730445433
883	0.009726341777
884	0.009720462251
885	0.009714593414
886	0.009702601945
887	0.00969614473
888	0.009687356082
889	0.009674912251
890	0.009662463845
891	0.009653438126
892	0.009648659386
893	0.009642293128
894	0.009638627713
895	0.009630541929
896	0.009621433357
897	0.009612170074
898	0.009605822893
899	0.009600513837
900	0.009593888667
901	0.009587502079
902	0.009580829645
903	0.009576159203
904	0.009571631357
905	0.009568513053
906	0.009558729968
907	0.009553421263
908	0.009549921608
909	0.009546858258
910	0.009541947422
911	0.009531824584
912	0.009524247342
913	0.009514497167
914	0.009506700994
915	0.009499320918
916	0.009488757362
917	0.009482756545
918	0.009476262923
919	0.009468406354
920	0.009459705129
921	0.009458073057
922	0.009448358676
923	0.009438363819
924	0.009428812733
925	0.009419697015
926	0.009411359313
927	0.009399797309
928	0.009389184981
929	0.009385464782
930	0.009372488857
931	0.009362895705
932	0.009355257436
933	0.009345394871
934	0.009333943389
935	0.009325037704
936	0.009321494617
937	0.009313499562
938	0.009309004646
939	0.009299088355
940	0.009296580645
941	0.009288814871
942	0.009276980228
943	0.00927033293
944	0.009264876675
945	0.00925970595
946	0.009248270461
947	0.00923774073
948	0.009231622282
949	0.009228203237
950	0.009222636697
951	0.009216346336
952	0.009208649653
953	0.009203052335
954	0.009197952057
955	0.009193277292
956	0.009185349133
957	0.009181522372
958	0.009174858966
959	0.009168948688
960	0.00916267674
961	0.009154061787
962	0.00914713668
963	0.009138442894
964	0.009132585122
965	0.009128138693
966	0.009118024719
967	0.0091091732
968	0.009107128595
969	0.009101224664
970	0.009095196444
971	0.009090174306
972	0.009080743842
973	0.009072703338
974	0.009065373659
975	0.009058789263
976	0.00905325656
977	0.009045214787
978	0.009035643911
979	0.009026758387
980	0.009018747308
981	0.00901038726
982	0.009002036824
983	0.008999102393
984	0.008995168101
985	0.008991179449
986	0.008984807998
987	0.008977289291
988	0.008967930496
989	0.008963458049
990	0.008962887589
991	0.008955475213
992	0.008945030684
993	0.0089444804
994	0.008935026975
995	0.008932542611
996	0.008929748495
997	0.008923940404
998	0.008920471987
999	0.008913725896
